Author_Username,Tweet_Text,Mentions,Reply_To,Quote_Tweet_Of,Engagement,Sentimen
@HoIsAlThere,"Tidak cukup kata maaf sebelum semuanya dirubah. 
1. Resuflle kabinet sampah
2. Batalkan MBG
3. Batalkan Kopdes
4. Sahkan RUU PA
5. Turunkan PPN dan naikan pajak orang kaya
6. Ganti Pimpinan DPR dan Komisi
7. Batalkan UU TNI
8. Batalkan RUU Polri
9. Sahkan UU Hukuman Mati Koruptor",,@uyoktweet,,"Replies: 1, Retweets: 3, Likes: 3",0
@thejsuway,"atleast kalo ganjar atau anies yang naik, gabakal ada ruu tni gak sih",,,@post4lay,"Replies: , Retweets: , Likes: 4",0
@__AnakKolong,"Tapi, ""wajah"" kalian hari - hari ini, tak sama dengan ""wajah"" yg kalian tampilkan, saat berada dalam posisi diametral dgn massa aksi yg menolak RUU TNI.
.
.
O..o maaf - maaf saya lupa, kalau kalian entitas yg sangat terlatih ;

""BERKAMUFLASE""
.
.

#FufufafaAibNasional",,,@Puspen_TNI,"Replies: 18, Retweets: 94, Likes: 294",0
@mfauzulhaq,"Jangan percaya Polisi atau TNI.
Inget kemarin RUU TNI ye, mereka pengen nyerobot kerjaan sipil.
Lagian kalo boss-nya minta mereka sikat kita, abis kita wak.",,@Puspen_TNI,,"Replies: 1, Retweets: , Likes: 1",0
@uyoktweet,"Telek!!!
Waktu demo RUU TNI, sama aja kalian.",,,@Puspen_TNI,"Replies: 7, Retweets: 95, Likes: 193",0
@muuttttt,"Sumpah ini tolong banget, tentara itu sama aja anjer kaya polisi, jangan terlena sama sikap caper mereka  inget RUU TNI KEMAREN!!",,,@barengwarga,"Replies: , Retweets: , Likes: 1",0
@_riverheaven,"Dengan rapat² diam2  di hotel dan mengesahkan RUU TNI, bagi saya dia sudah bukan pamegang amanat suara rakyat. Dia sudah CACAT!!!",,@Judakusumah1,,"Replies: 1, Retweets: , Likes: 4",0
@tonjolanbakat,Caper. DEMO RUU TNI KEMARIN MASIH FRESH.,,,@Puspen_TNI,"Replies: , Retweets: , Likes: 2",0
@guesswho1333,Masyarakat ga belajar dr ruu tni kmrn wkwkwkwk always terlena sama jargon mereka,,@tvindonesiawkwk,,"Replies: , Retweets: , Likes: 31",0
@riskarikoo,"Sama seperti mbak2 pick me IG para mutual saya. Kelakuan sama persis. Beberapa aksi kemarin: Indonesia gelap, pajak 12%, hasil pemilu, RUU TNI, RKUHP, manipulasi sejarah, kalian semua denial.",,,@vineyardslv,"Replies: 1, Retweets: , Likes: 2",0
@orangesforjy,"sok asik lu parjo, eh ga ush pura-pura lupa ya ruu tni juga menelan korban pepek.",,,@barengwarga,"Replies: 1, Retweets: , Likes: 3",0
@asyam_lambunk,Amnesia sama kejadian demo RUU TNI kemarin?,,@Puspen_TNI,,"Replies: , Retweets: , Likes: 5",0
@AnggikCatch,"ijin menjawab kak ini merupakan akumulasi kemarahan rakyat dari ruu tni, ekonomi indonesia yang lagi kacau tapi anggota dewan malah mendapat tunjangan rumah 50jt/bulan, statement konyol dari para pemangku kebijakan, dan yang terakhir timbulnya korban jiwa saat aksi kemarin.",,@Maryati3_,,"Replies: 1, Retweets: , Likes: 23",0
@ChloePerrier,"Waktu RUU TNI udh diajakin bersatu loh. MASIIIHHHHHH AJA KERAS KEPALA DAN DENIAL :))))

Ayok ancurin aja indonesia, udh gapeduli gua mah",,@sincosteta_,,"Replies: , Retweets: , Likes: 3",0
@NESVERLAND,RUU TNI RAME NJIRLAH gw juga ikut ngehype sampe akun CA gw pakein buat ramein,,@tanyarlfes,,"Replies: , Retweets: , Likes: 4",0
@hujanyangturun_,"mending kamu numpas OPM aja, pasti saya dukung, kalo kaya gini bukan tugasmu, kita gak pernah lupa kok soal rapat RUU TNI di hotel mewah + dijaga sama kendaraan tempur.",,,@Puspen_TNI,"Replies: , Retweets: , Likes: 5",0
@wnwdywt,Dikira bakal lupa sama kejadian pas demo ruu tni itu apa,,@Puspen_TNI,,"Replies: , Retweets: , Likes: 24",0
@Vhiperion,"Jangan terbuai ges...
Inget, RUU TNI kemaren...
Hidden agenda mereka Junta Militer",,@kemgelapan,,"Replies: 1, Retweets: 13, Likes: 563",0
@xxgryz0805,"bacot babiii!!! 
Lu kmrn pas pengesahan ruu tni juga mukulin sipil y bgst!! Gausah cuci tanganlo taiiii",,@Puspen_TNI,,"Replies: , Retweets: 1, Likes: 7",0
@muloyoung,Dipopor RUU TNI dari belakang…. sama aja merekkaaa..,,@kemgelapan,,"Replies: , Retweets: , Likes: 87",0
@ai_hathaway,"Enggak bs ini cringe, TNI mending diem aja  gausah tebar pesona via narasi. Opini dilini massa socmed ttg Polri uda gak ketolong dan bagi non 02 voters atas apa yg terjadi adl by design RI1 dgn semangat RUU TNI jd bagi sipil wercok dan kcg ijo sama aja gak ada bedanya.",,@Puspen_TNI,,"Replies: , Retweets: 1, Likes: 21",0
@TaryokoL,"Sebaiknya kembali ke barak saja. Jangan ambil peran protagonis .  Kita juga masih ingat kalian menjaga rapat RUU TNI yang memberi kalian kewenangan lebih banyak untuk masuk ke ranah sipil. 

Tak heran kalian akan disoraki seperti ini.",,@Puspen_TNI,,"Replies: , Retweets: 2, Likes: 3",0
@tukismind,"Jangan kasih panggung kacang ijo guys!

Inget gmn dulu pas demo ruu TNI.. Inget gmn panglimanya ngatain yg demo, inget2 dulu org DPR ama buzzer ngatain apa aja ke yg demo.",,,@projectm_org,"Replies: , Retweets: , Likes: 3",0
@SiegeDHart,"Bener, tapi dari dulu itu sumbernya ada di DPR yang tidak menjalankan tugasnya dengan baik. 
RUU perampasan aset tidak kunjung hilalnya
RUU TNI/POLRI tanpa angin tanpa hujan tiba"" aja sudah sah.",,@bluebandbubu,,"Replies: 4, Retweets: , Likes: 5",0
@terong_berurat,"Si 
@xquitavee
 ini yg dlu pas demo RUU TNI paling gencar nyebarin narasi mahasiswa demo di bayar",@xquitavee,@Ary_PrasKe2,,"Replies: 2, Retweets: 1, Likes: 7",0
@efraimsthoughts,"TNI mulai datang ke tempat aksi!!

Tolak militerisasi!! Tolak RUU TNI!",,,,"Replies: 2, Retweets: 4, Likes: 30",0
@babubuluu,"antara sendernya ngga mengikuti atau timeline sosmednya isinya topik lain, gatau deh soalnya pas itu di WAku aja pada bikin story tolak ruu tni",,@nonayappink,,"Replies: , Retweets: , Likes: 2",0
@Thickdcks,gua bukan orang yang suka speak up koar” maki” pemerintah di sosmed atau bahkan saat fakultas ngajak mahasiswa buat speak up soal RUU TNI waktu itu pun gua lebih milih di balik layar ngebantu nyusun bahan yang akan diorasikan. tapi kali ini gua bener” ga habis pikir deh,,,,"Replies: 1, Retweets: , Likes: 2",0
@dhanimahardika,"Ini video demo yg mana anjir,ini Demo RUU TNI 
Jangan memperkeruh suasana lah",,@BiLLRaY2019,,"Replies: , Retweets: 5, Likes: 23",0
@JJRizal,"mari melawan lupa asal-usul budaya kekerasan anti kemanusiaan ini rezim fasis militeris soeharto, ia sdh tiada tp jaringan orang en lembaga binaannya terus hidup kuat dlm perpolitikan pasca reformasi, bahkan sukses come back en mendominasi dgn ruu tni yg sah diundangkan juni 2025",,,@sofiesyarief,"Replies: 1, Retweets: 109, Likes: 179",1
@Ogaman888,"Ngeliat kalian marah2in 02 n kekalahan masif n kegagalan masif (RUU TNI, RUU polri, ppn 12%) n org2 kek lu yg msh bawa2 voters gw yakin bakal lolos.

Calon yg lain sih ad yg didukung mantan teroris, bangun tim obesitas, didukung islamis n kredibilitasny jg dipertanyakan",,@wongsosoko,,"Replies: 1, Retweets: 3, Likes: 6",0
@lif3mustg00n,"Ada yang mau ambil peran , cuci tangan dari dosa masa lalu , mau jadi pahlawan di era sekarang , sama aja cuma peran nya yang beda , menolak lupa  , buat mempermulus RUU tni karna mereka udah dapet simpati .",,@aparatmati,,"Replies: , Retweets: 4, Likes: 7",0
@callofduty1205,"Duh masih aja dianggap pahlawan, kemarin yg demo anti RUU TNI yg turun menghalau ya mereka. Jangan terkecoh mereka sama aja dengan polisi, kejam ke rakyat.",,@B3doel___,,"Replies: , Retweets: , Likes: 3",0
@Ogaman888,"Lol usually ppl in here call my take stupid despite many of it has been proven (sverre, Jack, RUU TNI etc) to the point I embrace the label stupid yet still smarter than X's average smart netizen.

Yeah he's right on that. This time, there are many sides that we have to fight",,@1909Beat44584,,"Replies: , Retweets: 2, Likes: 16",0
@gratissaan,"nder ruu tni rame banget anjir 
gak liat kah saking takutnya mereka sama pendemo subuh subuh udah datengin banyak truk tni buat jaga di dpr. setelah ketok palu sah langsung kabur. tapi yg sekarang lebih rame krn org marah soal tunjangan dpr. selain itu udah ada korban MD",,@tanyarlfes,,"Replies: , Retweets: , Likes: 37",0
@mozila_ksj,Aku sama bestiku sekarang jg jadi retak karena calon suaminya TNI wkwkwk gegara dulu pas ruu tni itu aku buat sw nyindir,,@zororoo03,,"Replies: 2, Retweets: , Likes: 125",0
@fahkta,"Lucu aja inget banget dulu pas masa kampanye dia lumayan bebal terus bilang ""Kenapa emang milih 02? Kan kebebasan memilih""

Dulu pas demo RUU TNI masih denial pake argumen konyol ""Gue pilih presiden, apa gw harus setuju sama semua tindakannya?""",,@handarugemes,@kitoorah,"Replies: 1, Retweets: 13, Likes: 34",0
@caevraee_,Busett rm rame bgt nder ruu tni,,@tanyarlfes,,"Replies: 1, Retweets: , Likes: 3",1
@Ambakarok007,"lu gak liat kah pas demo RUU TNI kemaren tim medis dan media yang bener2 ada di backline, as a healer dan ngeliput doang tapi malah kena serang parcok. giliran sekarang parcok yg kena korban lu sok bersimpati",,,,"Replies: , Retweets: , Likes: 14",0
@LAUBEYD0VEY,"oke thur, tapi my point still stands. and by what you said, dpr sama presiden gak mungkin bikin kebijakan sendiri without e/o approvement. yang berarti mereka sama sama bertanggung jawab bikin uu tolol yang nyusahin rakyat, ruu polri, uu tni contohnya. stop belain peleceh HAM",,@fiturhidup,,"Replies: , Retweets: , Likes: 5",0
@cielgum,"lu aja kali yang sepi, ruu tni lebih rame drpd yg skrg",,@tanyarlfes,,"Replies: 1, Retweets: 5, Likes: 334",1
@babubuluu,"kata siapa sepi anjiirr, gue pas itu masih main RP aja anak RP pada repost tolak ruu tni ituu, mungkin di sosmedmu ngga muncul, atau kamu yang ngga ngeliat",,@tanyarlfes,,"Replies: 4, Retweets: 58, Likes: 1.8K",0
@digorengena,"Masih mau jadi apologist rezim dwifungsi TNI + militeristik? Ini mereka masih menjalankan perannya loh, walaupun tidak becus. Bayangkan kalo mereka juga berperan spt ini di ranah sipil!

Batalkan UU TNI dan RUU Polri! Indonesia darurat kekerasan aparat!!",,,@projectm_org,"Replies: , Retweets: , Likes: 3",0
@covunter,"Karya saya dari zaman tolak RUU TNI, maknanya masih berlaku sampe sekarang. RIP Democracy ",,,,"Replies: , Retweets: 1, Likes: 17",1
@Ambakarok007,"Klo lu  org nya nonchalant sih ini kek revenge aja kok, revenge yg diwakilkan, mereka nyerang org tak berdosa ya kelak balasannya(panen) dapet begitu juga. Demo kemaren(ruu tni) mereka kek idf, nyerang media n medis, ada yg sempet ditahan + dapet trauma",,@dillasido,,"Replies: , Retweets: 3, Likes: 8",0
@primalvsprime,"Sekarang teriak HIDUP TNI

Gak inget RUU TNI kah?",,,,"Replies: , Retweets: , Likes: 1",0
@putiintin,"Apa yang terjadi di jalan malam ini, bukan dimulai hari ini. Sejak aksi di Pati, Sejak Efisiensi tidak jelas, Sejak PPN dinaikkan, Sejak Kanjuruhan, Sejak RUU TNI/POLRI, Sejak pembunuhan Gamma, dan banyak lainnya.

Kami sudah muak! Dan kami tau kalian sedang takut-takutnya.",,,,"Replies: , Retweets: 1, Likes: 3",0
@ByU300965,"Makannya bingung juga, pas gw turun RUU TNI pager DPR rubuh bahkan mereka gak ada. Menarik sekali memang kemuncullan mereka di aksi edisi ini.",,@BudiBukanIntel,,"Replies: , Retweets: 1, Likes: 141",0
@TerahirPejuang,"aksi RUU pilkada dan RUU tni lebih masif di gelar di kota2 RI jg tak ada siaran tv , tp anehnya saat itu akun2 yg condong ke pakde pada bully yg demo ,, tp demo kmrn anehnya akun2 pro pakde pada bersuara , apa gara2 prabowoisme vs jokowisme lg tes adu kekuatan kah",,@4Y4NKZ,,"Replies: , Retweets: , Likes: 2",0
@regulusaja,"Gua ga nuduh anak STM, tapi menurut gua ada pancingan/orderan. Kalau di Jogja paham sama lingkaran Muhi dan yang mirip, gua ga denger dari sirkel Muhi tawaran turun demo pas RUU TNI & Mayday, tp ad pas kemaren dan Peringatan Darurat, dua demo yang anak stm nya rame di Jakarta 
https://
x.com/synthreb3l/sta
/synthreb3l/status/1960300081560666487
…",,,,"Replies: 2, Retweets: , Likes: 6",0
@persatuanburuh,"Ketujuh sahkan RUU PPRT yang selama ini diabaikan, giliran UU TNI cepet, tapi kalo ini yaampun lelet. Kedelapan tingkatin dengan tegas dong K3 untuk pekerja tambang, jangan malah dikorup sama wamennya. Kesembilan juga tolong bikin aturan pengupahan yang adil buat pekerja sawit ",,@persatuanburuh,,"Replies: 2, Retweets: , Likes: 3",0
@vitohakeem,"Iya kalo RUU yang beginian Cepet  Ketok Palunya SAH. Gikiran RUU Perampasan Aset, Revisi UU Omnibus Law dan Surat Prunawirawan TNI Terkait Pemakzulan Gibran pada Melempem Kalian..Kurang Biadab apalagi Coba??",,@detikcom,,"Replies: , Retweets: 2, Likes: 12",0
@Ogaman888,"Yg seru dari diskursus ini tuh adalah betapa rentanny demo oposisi yg digaungkan di X.

Gerakan gampang disusupi n seolah2 (emank beneran) mereka spt ikan yg dgn sengaja menggigit umpan.

Kemungkinan besar ini endingny kyk demo RUU TNI kmrn.

GG",,,@mawakresna,"Replies: , Retweets: 3, Likes: 8",0
@BakwanGaringIDL,"Inget bgt gw pas RUU TNI polisi pada bawa bambu bwt mukulin pendemo gw sampe lari² ngumpet di SPARK, yg skrg polisi cuma bawa tameng sm water canon doang wkwkwkwkwk padahal demo yg ini lebih ricuh",,@Gank_Of_Petojo,,"Replies: , Retweets: 2, Likes: 3",0
@jannahseeker99,"yang katanya demo ibukota kok kalah sama pati yang sangat terorganisir, patut dicurigai soalnya demo RUU TNI lebih niat sebelumnya #cirebonmelawan cirebon #patimelawan",,@ardisatriawan,,"Replies: , Retweets: 1, Likes: 28",0
@enoliska_,"Gugatan Formil RUU TNI kabarnya menunggu sidang putusan, jadi kawanku (Teo) ngajakin nulis soal harapan pada MK yang katanya penjaga konstitusi; Kalau MK tak koreksi UU yg lahir dari proses yang busuk, siapa lagi yg bisa kita harap?


https://
katadata.co.id/indepth/opini/
68a7db9d3e76b/mahkamah-konstitusi-dan-ikhtiar-menjaga-supremasi-sipil
…",,,,"Replies: 1, Retweets: 31, Likes: 139",0
@kekpe1er,"Scenario paling simpel klo 1/3 menang:
- Udah pasti gaada keracunan krn MBG, Danantara, RUU TNI, IKN distopnya lebih cpet krna gabuang2 duit lagi
- 1 bakal majakin orang2 kaya (liat deh orang2 terkaya di asia, somehow 3rd world country tpi banyak bgt orang indo yg masuk top rank) 
https://
x.com/2BasileaTheoph
/2BasileaTheoph/status/1958857524977017064
…",,,,"Replies: 1, Retweets: , Likes: 3",1
@how378_,"Ada apa dengan Kejagung? Selain lamban, terkesan takut dalam menjalani tugasnya dalam melibas kasus tipikor meski dpt proteksi dari TNI.

Sementara lewat RUU Kejaksaan & KUHAP mereka terkesan ngarep kewenangan lebih banyak lagi dari yg sekarang. Sungguh di luar nurul..",,,,"Replies: 1, Retweets: 6, Likes: 13",0
@nim151,"TNI masuk kampus, RUU TNI disahin, penerimaan bintara diperbanyak, akses pendidikan tinggi umum dipersulit, dan ini sekolah militer. biar nyiptain generasi ""siap,ndan!"" ye? biar nurut2 aje kek kacung—biar ga pada kritis tentang apa kebijakan tolol yg ngancurin rakyatnya? sick!",,@tempodotco,,"Replies: 1, Retweets: 7, Likes: 38",0
@opinimanweb,"sepertinya bisa jadi ini bagian dari deal RK dengan penguasa untuk mau dijadikan ""bahan"" pengalihan isu waktu RUU TNI tempo hari. masalahnya kenapa RK mau  terlibat dengan isu ini yang merusak citranya? tersandera sesuatu kah?",,@NOTASLIMBOY,,"Replies: 1, Retweets: , Likes: 5",0
@Ambakarok007,"dah gw duga, karena apa? ya benar, karena gagal mengalihkan isu pada saat itu. [CMIIW] pengalihan dari ruu tni, soalnya timeline nya deketan
sc : 

https://
suara.com/entertainment/
2025/03/26/204234/diduga-selingkuh-lisa-mariana-unggah-bukti-video-call-bareng-pria-diduga-ridwan-kamil
…

https://
berita.murianews.com/zulkifli-fahmi
/436234/ada-demo-penolakan-ruu-tni-ribuan-polisi-amankan-gedung-dpr?page=2
…",,@kegblgnunfaedh,,"Replies: , Retweets: 2, Likes: 10",0
@how378_,"Jika belum apa2 saja banyak oknum nakal bermental korup, bagaimana mungkin kita menggolkan kewenangan berlebih via RUU Kejaksaan? Dengan Silfester saja mereka tidak berani.

Ini saja banyak yg sudah merasa di atas angin dengan mendapat proteksi dari TNI..",,,,"Replies: , Retweets: 3, Likes: 5",0
@SapiEmoh,"fakta berita apaan sih...? lo ngomongin berita apa...? ngomong tuh yang runut lah wkwkwk...

lu yg yapping cm blng susah, bilang gak ngerti lapangan, argumen lu semuanya cacat logika wkwk... gw sih argumennya ada pake contoh lg, nih klo mw conth lg RUU TNI, ez, gk pke setaun goal",,@NostraDeeznut,,"Replies: 1, Retweets: , Likes: 2",0
@nanaoneptune,Eh lupa apa yg udah2 demonya kek mana? Didengerin ga? Ruu tni kemaren tuh didengerin ga? Org lg demo aja dikatain mahasewa lmao,,@dointimefaraway,,"Replies: 3, Retweets: 1, Likes: 101",0
@_Vanquishhh,"Gue ga pernah setuju ama tni sejak ruu tni, tapi kali ini, gue se7, opm itu persis kek junjungannya israel, bunuh sipil sendiri, mau apa lo?",,@SoundOfYogi,,"Replies: , Retweets: , Likes: 12",0
@eratWYH1203,"Ah jadi inget demo yang RUU TNI.
TNI kerahin buzernya dengan demo damai.
Sekarang polisi kerahin buzzerya untuk micu kerusuhan.

PolisiTNI

Luar biasa sekali",,@randomable_,,"Replies: , Retweets: 5, Likes: 8",0
@tekarok007,"Hasto kader terbaik Banteng, kah? Jadi tidak ada kader lain yang lebih baik dari si Hasto ini dari jutaan kader banteng di seluruh Indonesia?
Kecewa udah majikannya 
@ch_chotimah2
 dkk. wkwk.
Coba pas Hasto masih sidang gak ikutan kompori isu aneh2 kayak raja Ampat, tolak RUU TNI",@ch_chotimah2,,@CNNIndonesia,"Replies: , Retweets: 2, Likes: 7",0
@sayajeha86,Curiga juga.. aparat kepolisian. TNI Gak ada yg greget dibandingkan waktu demo mahasiswa dijakarta masalah RUU TNI.. jangan2.. kasih spiil sedikit ke prabowo bahwa jangan macem2 ama genk oslo.. kashih contoh kader gerindra aja bisa makzul apalagi ketuanya...,,@AraituLaki,,"Replies: 1, Retweets: , Likes: 5",0
@mIayuumii,"Okey kita bikin list, kasus2 Indo yg tertutupi oleh Film animasi 17 & royalti
1. Korupsi BI ke DPR
2. Korupsi Dana Haji
3. Pembangunan Vila pulau komodo
4. Kematian Arya Daru
5. Kematian TNI Prada Lucky
6. RUU KUHAP
7. Demo di Pati
8. Kebijakan prabowo & trump
9. Ijazah palsu
...",,@mIayuumii,,"Replies: 2, Retweets: 218, Likes: 724",0
@okiksadboi,"Eh tapi gameplay Amerika dan Indonesia ini mirip ya...
Epstein's list heboh? Mereka buat iklan eugenics dengan Sydney Sweeney. Successfully dividing the country.
Heboh RUU TNI? Kita ramaikan skandal artis. Successfully diverted the country.",,,,"Replies: 3, Retweets: 3, Likes: 12",0
@RamaSaputr95610,"Turut berduka cita pak untk anakmu

Mangkanya wktu ruu tni kmren hrusny kalian ikut menolak",,@ARSIPAJA,,"Replies: 1, Retweets: , Likes: 2",0
@tempegoreng420,Kita semua sama sama ditindas sistem oligarki. Makanya gua sebagai rakyat juga boleh dong meluapkan kekesalan gua terhadap RUU TNI dengan kebijakan yang ga masuk diakal!,,@zen_raihan,,"Replies: 1, Retweets: , Likes: ",0
@fufafufafu,"Jujur aja, semenjak RUU TNI, gesekan antara sipil, militer, ama formil jadi serius. Semua udah pada tegang2. 

Kalo ini terus terjadi, bukan ga mungkin muncul kebencian yang mendalam di semua pihak. 

Harus ada pertemuan semua pihak agar masalah ini cepet mereda.",,@itsurboihyl,,"Replies: , Retweets: 2, Likes: 11",0
@DomiLapi_1220,"ah akhirnya, saatnya kontra sama mimin.
ada banyak banget yang bisa dikritik di pertahanan, dana komando, swasembada dikerjakan tentara, bulog dikendalikan militer, ruu tni, pengadaan mobil dinas, ""bisnis sampingan"" perwira tinggi.
dan lu  permasalahin modernisasi alutsista ???",,@barengwarga,,"Replies: , Retweets: 1, Likes: 2",0
@hope_emak,"Jadi Warga biasa tidak boleh menggugat UU TNI karena dinilai tidak punya legal standing & bukan TNI yg berpotensi dirugikan. 

Heeemmmm...
.
Cabut RUU TNI 
.
Bagaimana Lisa Mariana Kamis",,,,"Replies: 3, Retweets: 3, Likes: 15",0
@braveosiris,"Kami tidak diam! Kami menuntut:
1. Bebaskan seluruh warga Sukahaji yang ditahan Polrestabes Bandung!
2. Bebaskan 7 tahanan politik aksi Mayday dan Tolak RUU TNI di Bandung
3. Tanah Untuk Rakyat, Bukan Untuk Korporat

4. Cabut UU TNI yang mengancam demokrasi dan kebebasan sipil!",,@braveosiris,,"Replies: , Retweets: , Likes: 3",0
@ssujono,"On serious note, sempet kecewa sih pas awal masa kabinet ini dan menjelang perubahan RUU TNI bahwa kebijakan fiskal khusus untuk prajurit TNI belum jadi perhatian khusus.",,@LembagaKERIS,,"Replies: 1, Retweets: 1, Likes: 16",0
@_cenk90E,"Prajurit TNI Berjaga di rumah pribadi Jampidsus Febrie Ardiansyah
Ada apa kira kira..?? 

Simak aja pidionya ampe abis Genkz 
Rabu malam kamis 
Fokus aja, kita tolak Ruu Kejaksaan, buat yg ada di semarang dan sekitarnya, dah ntn gemini live blm..? 

===
Bandar Projo",,,,"Replies: 1, Retweets: 2, Likes: 9",1
@LaiElfrid,"Suara nya tak enak di dengar, cuma omon2 belaka alias ngeles bacotan,,,
Jampidsus lebih dr jaksa agung,,,!
Tolak RUU kejaksaan 
Rumah Jampidsus Febrie Adriansyah Dijaga Ketat Prajurit TNI, Kapuspenkum Buka Suara",,,,"Replies: , Retweets: 1, Likes: 4",0
